Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_Signal,ROC,ATR,BB_Width,Vol_MA,Vol_Ratio,Return_1D,Return_5D,Return_10D,Target,Probability,Signal,Position_Change
2024-07-04,3727.82,3772.09,3711.28,3747.48,2518001,0.0329,0.0387,0.0743,64.042,0.0101,0.0047,6.1705,0.0164,0.0712,2501060.75,1.0068,0.014,0.0221,0.0617,0,0.5904,1,2
2024-07-05,3737.28,3752.89,3716.78,3738.96,1668616,0.0276,0.0349,0.0711,62.8926,0.0112,0.006,5.276,0.016,0.0766,2368089.75,0.7046,-0.0023,0.0276,0.0528,0,0.4928,-1,-2
2024-07-08,3748.46,3757.08,3707.5,3721.62,1758882,0.0206,0.0288,0.0655,60.5123,0.0115,0.0071,4.6216,0.0162,0.0807,2228411.6,0.7893,-0.0046,0.0038,0.0462,0,0.4906,-1,0
2024-07-09,3713.98,3734.44,3704.75,3714.45,1305801,0.0168,0.0258,0.0627,59.5094,0.0115,0.008,3.831,0.016,0.0832,2206968.6,0.5917,-0.0019,-0.0079,0.0383,0,0.4818,-1,0
2024-07-10,3712.77,3731.04,3636.62,3643.29,2669716,-0.0024,0.0059,0.0419,50.554,0.01,0.0085,1.3825,0.0177,0.0842,2269459.5,1.1764,-0.0192,-0.0141,0.0138,1,0.5109,-1,0
2024-07-11,3663.65,3709.32,3630.66,3656.85,4872189,0.0012,0.0092,0.0453,52.0352,0.0088,0.0086,-0.2656,0.0175,0.0824,2404218.9,2.0265,0.0037,-0.0242,-0.0027,1,0.5101,-1,0
2024-07-12,3709.32,3914.31,3701.21,3899.4,13509164,0.0608,0.073,0.1134,69.5861,0.0123,0.0089,7.1667,0.02,0.0974,2983060.95,4.5286,0.0663,0.0429,0.0717,0,0.4683,-1,0
2024-07-15,3947.63,3951.64,3874.33,3885.65,4848030,0.0513,0.0663,0.1083,68.0656,0.015,0.0101,4.8012,0.0205,0.1092,3132425.95,1.5477,-0.0035,0.0441,0.048,1,0.4658,-1,0
2024-07-16,3888.26,3909.28,3863.01,3894.27,2029521,0.0483,0.0658,0.1095,68.5298,0.0172,0.0115,4.0086,0.0209,0.117,3145199.75,0.6453,0.0022,0.0484,0.0401,1,0.4777,-1,0
2024-07-18,3877.08,4030.86,3877.08,4022.05,5613364,0.0742,0.0964,0.1442,74.4577,0.0206,0.013,8.8344,0.0209,0.1307,3350415.45,1.6754,0.0328,0.104,0.0883,0,0.4387,-1,0
2024-07-19,4033.12,4071.75,4003.09,4019.11,3903354,0.066,0.0915,0.1418,74.1118,0.0234,0.0151,7.2483,0.0211,0.1407,3403256.85,1.1469,-0.0007,0.0991,0.0725,0,0.4204,-1,0
