Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_Signal,ROC,ATR,BB_Width,Vol_MA,Vol_Ratio,Return_1D,Return_5D,Return_10D,HL_Spread,Close_Position,RSI_Lag_1,RSI_Lag_2,Return_1D_Lag_1,Return_1D_Lag_2,MACD_Lag_1,MACD_Lag_2,Vol_Ratio_Lag_1,Vol_Ratio_Lag_2,Target
2021-06-14,177.06,177.66,169.94,174.72,226425,-0.0164,-0.0112,0.2184,46.4659,-0.0038,-0.0021,1.5342,0.0401,0.075,404612.95,0.5596,-0.0105,-0.0212,0.0153,0.0442,0.6192,48.3584,46.7247,0.0086,-0.006,-0.0027,-0.0024,0.2426,0.4538,0
2021-06-15,174.67,176.42,171.53,174.72,135095,-0.0149,-0.0107,0.2157,46.4659,-0.0047,-0.0026,1.2987,0.0395,0.0757,398496.1,0.339,0.0,-0.0251,0.013,0.028,0.6524,46.4659,48.3584,-0.0105,0.0086,-0.0038,-0.0027,0.5596,0.2426,1
2021-06-16,175.37,176.86,173.28,175.47,96169,-0.0096,-0.0062,0.2183,47.4332,-0.0049,-0.0031,-3.1088,0.0378,0.0752,391327.1,0.2458,0.0043,-0.0037,-0.0311,0.0204,0.6117,46.4659,46.4659,0.0,-0.0105,-0.0047,-0.0038,0.339,0.5596,0
2021-06-17,174.67,175.32,174.12,174.42,93034,-0.0141,-0.0117,0.2084,46.1753,-0.0055,-0.0036,-1.8237,0.0366,0.0768,385077.15,0.2416,-0.006,-0.0037,-0.0182,0.0069,0.25,47.4332,46.4659,0.0043,0.0,-0.0049,-0.0047,0.2458,0.339,0
2021-06-18,175.27,175.27,166.95,171.43,150646,-0.0281,-0.0276,0.1855,42.7025,-0.0075,-0.0044,-7.1796,0.0376,0.083,380414.9,0.396,-0.0171,-0.0291,-0.0718,0.0485,0.5385,46.1753,47.4332,-0.006,0.0043,-0.0055,-0.0049,0.2416,0.2458,0
2021-06-21,169.39,173.28,167.3,168.49,184400,-0.0407,-0.0426,0.1633,39.5525,-0.0103,-0.0056,-5.6131,0.0385,0.0945,378133.15,0.4877,-0.0171,-0.0357,-0.0561,0.0355,0.199,42.7025,46.1753,-0.0171,-0.006,-0.0075,-0.0055,0.396,0.2416,1
2021-06-22,171.98,175.82,170.39,172.88,110734,-0.0142,-0.0169,0.1913,45.9624,-0.01,-0.0064,-3.5322,0.0363,0.0871,346092.45,0.32,0.0261,-0.0105,-0.0353,0.0314,0.4586,39.5525,42.7025,-0.0171,-0.0171,-0.0103,-0.0075,0.4877,0.396,1
2021-06-23,174.37,178.61,174.37,176.71,164413,0.0069,0.0046,0.215,50.8584,-0.008,-0.0066,0.335,0.0346,0.0811,337881.6,0.4866,0.0222,0.0071,0.0033,0.024,0.5519,45.9624,39.5525,0.0261,-0.0171,-0.01,-0.0103,0.32,0.4877,0
2021-06-24,178.36,179.26,174.37,176.42,112555,0.0047,0.0029,0.2105,50.4854,-0.0065,-0.0066,0.7711,0.033,0.0809,333254.0,0.3377,-0.0016,0.0115,0.0077,0.0277,0.4192,50.8584,45.9624,0.0222,0.0261,-0.008,-0.01,0.4866,0.32,0
2021-06-25,176.42,178.36,173.73,175.82,58079,0.0012,-0.0005,0.2039,49.6737,-0.0056,-0.0064,-0.4248,0.0318,0.0812,323241.4,0.1797,-0.0034,0.0256,-0.0042,0.0263,0.4514,50.4854,50.8584,-0.0016,0.0222,-0.0065,-0.008,0.3377,0.4866,0
2021-06-28,176.37,177.36,170.99,172.58,107375,-0.0157,-0.0182,0.1796,45.4264,-0.0064,-0.0065,-1.2248,0.0313,0.0822,307338.9,0.3494,-0.0184,0.0243,-0.0122,0.0369,0.2496,49.6737,50.4854,-0.0034,-0.0016,-0.0056,-0.0065,0.1797,0.3377,0
2021-06-29,174.27,174.27,170.29,170.94,85607,-0.0227,-0.0265,0.1664,43.4034,-0.0077,-0.0068,-2.1635,0.0305,0.0851,299622.9,0.2857,-0.0095,-0.0112,-0.0216,0.0233,0.1633,45.4264,49.6737,-0.0184,-0.0034,-0.0064,-0.0056,0.3494,0.1797,1
2021-06-30,173.38,179.45,169.39,179.45,390013,0.0234,0.0211,0.2218,54.6814,-0.0044,-0.0061,2.2682,0.0311,0.0785,286048.8,1.3634,0.0498,0.0155,0.0227,0.0561,1.0,43.4034,45.4264,-0.0095,-0.0184,-0.0077,-0.0064,0.2857,0.3494,1
2021-07-01,184.74,184.74,179.45,180.45,210783,0.0263,0.0257,0.2258,55.7961,-0.0016,-0.0052,3.4572,0.0317,0.0812,267471.85,0.7881,0.0056,0.0228,0.0346,0.0293,0.189,54.6814,43.4034,0.0498,-0.0095,-0.0044,-0.0077,1.3634,0.2857,1
2021-07-02,180.45,183.84,176.76,181.3,128731,0.0281,0.0293,0.2287,56.7695,0.0009,-0.0039,5.7575,0.0313,0.0725,189933.45,0.6778,0.0047,0.0312,0.0576,0.0391,0.6412,55.7961,54.6814,0.0056,0.0498,-0.0016,-0.0044,0.7881,1.3634,1
2021-07-05,182.34,190.32,176.62,190.32,551004,0.0711,0.0771,0.2861,65.4611,0.0066,-0.0017,12.9563,0.0331,0.0973,183526.2,3.0023,0.0498,0.1028,0.1296,0.072,1.0,56.7695,55.7961,0.0047,0.0056,0.0009,-0.0016,0.6778,0.7881,0
2021-07-06,196.69,198.29,184.44,187.38,365661,0.0491,0.058,0.2629,61.1459,0.0099,0.0006,8.3873,0.0376,0.1117,181431.4,2.0154,-0.0154,0.0962,0.0839,0.0739,0.2123,65.4611,56.7695,0.0498,0.0047,0.0066,0.0009,3.0023,0.6778,0
2021-07-07,187.33,192.31,184.34,185.73,95291,0.036,0.0467,0.2487,58.8031,0.0117,0.0028,5.1044,0.0405,0.121,177782.15,0.536,-0.0088,0.035,0.051,0.0429,0.1744,61.1459,65.4611,-0.0154,0.0498,0.0099,0.0066,2.0154,3.0023,0
2021-07-08,187.33,188.22,180.45,183.64,111691,0.0219,0.0335,0.2317,55.8823,0.0121,0.0047,4.0925,0.0407,0.126,173797.85,0.6426,-0.0113,0.0177,0.0409,0.0423,0.4106,58.8031,61.1459,-0.0088,-0.0154,0.0117,0.0099,0.536,2.0154,0
2021-07-09,183.84,184.34,180.35,182.79,71200,0.0155,0.0275,0.2233,54.6925,0.0119,0.0062,3.9643,0.0401,0.1291,172445.3,0.4129,-0.0046,0.0082,0.0396,0.0218,0.6115,55.8823,58.8031,-0.0113,-0.0088,0.0121,0.0117,0.6426,0.536,1
2021-07-12,187.33,188.32,182.84,184.44,79061,0.0223,0.0353,0.2315,56.6232,0.0122,0.0073,6.8722,0.0391,0.1308,165077.1,0.4789,0.009,-0.0309,0.0687,0.0297,0.292,54.6925,55.8823,-0.0046,-0.0113,0.0119,0.0121,0.4129,0.6426,0
2021-07-13,186.33,186.33,180.4,181.6,130012,0.0059,0.0186,0.2099,52.4781,0.0113,0.0082,6.2361,0.0397,0.1325,164822.95,0.7888,-0.0154,-0.0308,0.0624,0.0327,0.2024,56.6232,54.6925,0.009,-0.0046,0.0122,0.0119,0.4789,0.4129,1
2021-07-14,182.84,189.12,181.6,187.78,124455,0.0362,0.0511,0.248,59.4368,0.0126,0.0089,4.642,0.0394,0.1342,166237.25,0.7487,0.034,0.011,0.0464,0.04,0.8218,52.4781,56.6232,-0.0154,0.009,0.0113,0.0122,0.7888,0.4789,0
2021-07-15,187.78,188.72,184.24,184.84,97471,0.018,0.0332,0.2257,55.289,0.0127,0.0097,2.4328,0.04,0.1366,166459.1,0.5856,-0.0157,0.0065,0.0243,0.0242,0.1339,59.4368,52.4781,0.034,-0.0154,0.0126,0.0113,0.7487,0.7888,0
2021-07-16,185.63,187.23,181.85,183.44,95169,0.0093,0.0244,0.2138,53.3787,0.012,0.0102,1.1804,0.0399,0.1318,163685.25,0.5814,-0.0076,0.0036,0.0118,0.0293,0.2955,55.289,59.4368,-0.0157,0.034,0.0127,0.0126,0.5856,0.7487,1
2021-07-19,181.45,188.22,181.45,185.38,97042,0.0181,0.0338,0.2239,55.6647,0.0119,0.0105,-2.5956,0.0406,0.1176,159317.35,0.6091,0.0106,0.0051,-0.026,0.0365,0.5805,53.3787,55.289,-0.0076,-0.0157,0.012,0.0127,0.5814,0.5856,0
2021-07-20,187.13,188.32,177.56,181.8,145382,-0.0014,0.0133,0.1978,50.7222,0.0105,0.0106,-2.9779,0.0417,0.1119,161049.75,0.9027,-0.0193,0.0011,-0.0298,0.0592,0.3941,55.6647,53.3787,0.0106,-0.0076,0.0119,0.012,0.6091,0.5814,1
2021-07-22,182.34,190.86,177.36,190.86,570345,0.0435,0.0611,0.2543,60.3235,0.0124,0.0106,2.7621,0.0428,0.112,181346.35,3.1451,0.0498,0.0164,0.0276,0.0707,1.0,50.7222,55.6647,-0.0193,0.0106,0.0105,0.0119,0.9027,0.6091,1
2021-07-23,192.31,200.38,181.95,200.38,770340,0.0857,0.1091,0.3127,67.4911,0.0173,0.0115,9.1157,0.0448,0.1298,214235.6,3.5958,0.0499,0.0841,0.0912,0.092,1.0,60.3235,50.7222,0.0498,-0.0193,0.0124,0.0105,3.1451,0.9027,1
2021-07-26,210.24,210.39,210.04,210.39,168666,0.1249,0.157,0.3732,73.0118,0.0242,0.0136,15.0993,0.0414,0.1635,219764.95,0.7675,0.05,0.1469,0.151,0.0017,1.0,67.4911,60.3235,0.0499,0.0498,0.0173,0.0124,3.5958,3.1451,1
2021-07-27,220.91,220.91,220.91,220.91,221603,0.1612,0.2047,0.4355,77.3628,0.0323,0.0168,19.7734,0.0383,0.2034,225476.35,0.9828,0.05,0.1917,0.1977,0.0,0.0,73.0118,67.4911,0.05,0.0499,0.0242,0.0173,0.7675,3.5958,1
2021-07-28,231.92,231.92,210.34,231.92,1501976,0.1941,0.2518,0.4995,80.8436,0.0411,0.0211,27.7093,0.0407,0.2467,296294.8,5.0692,0.0498,0.2757,0.2771,0.093,1.0,77.3628,73.0118,0.05,0.05,0.0323,0.0242,0.9828,0.7675,1
2021-07-29,243.47,243.47,243.47,243.47,36647,0.224,0.2981,0.5652,83.6788,0.0502,0.0261,29.657,0.0399,0.3,278626.5,0.1315,0.0498,0.2756,0.2966,0.0,0.0,80.8436,77.3628,0.0498,0.05,0.0411,0.0323,5.0692,0.9828,1
2021-07-30,255.63,255.63,255.63,255.63,46164,0.2512,0.3438,0.6329,86.0241,0.0594,0.0318,38.298,0.0403,0.3531,270395.55,0.1707,0.0499,0.2757,0.383,0.0,0.0,83.6788,80.8436,0.0498,0.0498,0.0502,0.0411,0.1315,5.0692,1
2021-08-02,268.39,268.39,268.39,268.39,22275,0.2755,0.3885,0.7023,87.9765,0.0683,0.0378,46.3094,0.0403,0.4049,265072.75,0.084,0.0499,0.2757,0.4631,0.0,0.0,86.0241,83.6788,0.0499,0.0498,0.0594,0.0502,0.1707,0.1315,1
2021-08-03,281.79,281.79,281.79,281.79,53438,0.2973,0.4321,0.7734,89.6169,0.0768,0.0442,52.0067,0.0403,0.4585,240194.45,0.2225,0.0499,0.2756,0.5201,0.0,0.0,87.9765,86.0241,0.0499,0.0499,0.0683,0.0594,0.084,0.1707,1
2021-08-04,295.84,295.84,295.84,295.84,57834,0.3166,0.4744,0.846,91.003,0.085,0.0507,62.7283,0.0399,0.508,224803.1,0.2573,0.0499,0.2756,0.6273,0.0,0.0,89.6169,87.9765,0.0499,0.0499,0.0768,0.0683,0.2225,0.084,1
2021-08-05,310.58,310.58,297.88,310.58,1261972,0.3337,0.5153,0.9201,92.1821,0.0926,0.0571,62.7266,0.0404,0.5533,283137.15,4.4571,0.0498,0.2756,0.6273,0.0409,1.0,91.003,89.6169,0.0499,0.0499,0.085,0.0768,0.2573,0.2225,1
2021-08-06,326.08,326.08,326.08,326.08,112922,0.3488,0.5549,0.9957,93.1924,0.0996,0.0635,62.7308,0.0407,0.5934,283198.7,0.3987,0.0499,0.2756,0.6273,0.0,0.0,92.1821,91.003,0.0498,0.0499,0.0926,0.085,4.4571,0.2573,1
2021-08-09,342.37,342.37,342.37,342.37,47334,0.3622,0.5931,1.0728,94.0611,0.1062,0.0696,62.7311,0.0407,0.6289,282005.4,0.1678,0.05,0.2756,0.6273,0.0,0.0,93.1924,92.1821,0.0499,0.0498,0.0996,0.0926,0.3987,4.4571,1
2021-08-10,359.46,359.46,359.46,359.46,98868,0.3739,0.6296,1.1511,94.8094,0.1122,0.0755,62.7178,0.0401,0.6609,282995.75,0.3494,0.0499,0.2756,0.6272,0.0,0.0,94.0611,93.1924,0.05,0.0499,0.1062,0.0996,0.1678,0.3987,1
2021-08-11,373.66,377.39,341.52,377.39,1752090,0.3841,0.6645,1.2305,95.4563,0.1177,0.081,62.7242,0.0424,0.6866,364099.65,4.8121,0.0499,0.2757,0.6272,0.095,1.0,94.8094,94.0611,0.0499,0.05,0.1122,0.1062,0.3494,0.1678,1
2021-08-12,373.66,396.23,360.95,396.23,498515,0.3931,0.6978,1.311,96.0178,0.1227,0.0863,62.7428,0.0434,0.711,382802.65,1.3023,0.0499,0.2758,0.6274,0.089,1.0,95.4563,94.8094,0.0499,0.0499,0.1177,0.1122,4.8121,0.3494,1
2021-08-13,415.41,416.0,408.53,416.0,544076,0.4009,0.7295,1.3924,96.5058,0.1272,0.0912,62.7352,0.043,0.7289,405132.9,1.343,0.0499,0.2758,0.6274,0.018,1.0,96.0178,95.4563,0.0499,0.0499,0.1227,0.1177,1.3023,4.8121,0
2021-08-16,433.39,433.39,395.23,395.23,786907,0.2903,0.6027,1.2445,84.7543,0.1367,0.1041,47.2596,0.0503,0.7821,439719.8,1.7896,-0.0499,0.1544,0.4726,0.0966,0.0,96.5058,96.0178,0.0499,0.0499,0.1272,0.1227,1.343,1.3023,0
2021-08-17,375.5,375.5,375.5,375.5,264887,0.2,0.4921,1.1087,75.3659,0.1404,0.1158,33.2553,0.0526,0.811,448112.05,0.5911,-0.0499,0.0446,0.3326,0.0,0.0,84.7543,96.5058,-0.0499,0.0499,0.1367,0.1272,1.7896,1.343,1
2021-08-18,366.68,389.6,360.21,380.08,1077201,0.1903,0.4807,1.1106,76.0296,0.1354,0.1186,28.4749,0.0553,0.7748,494703.0,2.1775,0.0122,0.0071,0.2847,0.0773,0.6761,75.3659,84.7543,-0.0499,-0.0499,0.1404,0.1367,0.5911,1.7896,0
2021-08-20,371.61,383.62,361.1,361.1,414114,0.117,0.3846,0.9853,67.8681,0.1339,0.1266,16.2663,0.0602,0.7708,486891.45,0.8505,-0.0499,-0.0887,0.1627,0.0624,0.0,76.0296,75.3659,0.0122,-0.0499,0.1354,0.1404,2.1775,0.5911,1
2021-08-23,355.72,372.66,343.07,366.98,721922,0.1207,0.3851,0.9974,68.9791,0.125,0.1247,12.5429,0.0626,0.7118,484470.55,1.4901,0.0163,-0.1178,0.1254,0.0806,0.808,67.8681,76.0296,-0.0499,0.0122,0.1339,0.1354,0.8505,2.1775,0
2021-08-24,356.82,372.91,351.74,359.96,298978,0.089,0.3397,0.9407,66.0432,0.119,0.1255,5.1377,0.0653,0.671,490986.15,0.6089,-0.0191,-0.0892,0.0514,0.0588,0.3883,68.9791,67.8681,0.0163,-0.0499,0.125,0.1339,1.4901,0.8505,1
2021-08-25,365.69,367.68,358.81,361.6,98591,0.0843,0.3278,0.9313,66.4029,0.1108,0.1221,0.5953,0.064,0.6105,484835.55,0.2033,0.0046,-0.037,0.006,0.0245,0.3145,66.0432,68.9791,-0.0191,0.0163,0.119,0.125,0.6089,1.4901,0
2021-08-26,358.71,363.69,349.74,358.06,159424,0.0662,0.2988,0.8952,64.8068,0.1039,0.1194,-5.122,0.0645,0.5551,417707.95,0.3817,-0.0098,-0.0579,-0.0512,0.039,0.5964,66.4029,66.0432,0.0046,-0.0191,0.1108,0.119,0.2033,0.6089,1
2021-08-27,358.06,373.66,351.24,369.77,272379,0.0905,0.3236,0.9387,67.5826,0.0958,0.1117,-6.6779,0.0638,0.4792,429494.55,0.6342,0.0327,0.024,-0.0668,0.0606,0.8265,64.8068,66.4029,-0.0098,0.0046,0.1039,0.1108,0.3817,0.2033,1
2021-08-30,373.66,379.64,360.7,373.11,369441,0.09,0.3182,0.9378,68.3494,0.0909,0.1067,-10.3101,0.0637,0.4168,445658.4,0.829,0.009,0.0167,-0.1031,0.0508,0.6552,67.5826,64.8068,0.0327,-0.0098,0.0958,0.1039,0.6342,0.3817,0
2021-08-31,376.55,376.55,363.69,365.88,123158,0.0619,0.278,0.8833,64.7775,0.0869,0.1044,-7.4261,0.0641,0.3643,450702.55,0.2733,-0.0194,0.0164,-0.0743,0.0351,0.1703,68.3494,67.5826,0.009,0.0327,0.0909,0.0958,0.829,0.6342,1
2021-09-01,371.66,373.36,357.71,369.17,142362,0.0642,0.275,0.8834,65.657,0.0813,0.0991,-1.6858,0.0597,0.3036,455148.75,0.3128,0.009,0.0209,-0.0169,0.0424,0.7323,64.7775,68.3494,-0.0194,0.009,0.0869,0.0909,0.2733,0.829,0
2021-09-02,368.18,374.2,363.69,366.18,140290,0.05,0.2517,0.8522,64.0907,0.0765,0.0952,-3.6571,0.0553,0.2527,459271.55,0.3055,-0.0081,0.0227,-0.0366,0.0287,0.2369,65.657,64.7775,0.009,-0.0194,0.0813,0.0869,0.3128,0.2733,1
2021-09-03,360.7,372.66,360.7,368.72,116677,0.0516,0.2476,0.8491,64.8576,0.0715,0.0899,2.1102,0.0534,0.2063,402006.8,0.2902,0.0069,-0.0028,0.0211,0.0324,0.6706,64.0907,65.657,-0.0081,0.009,0.0765,0.0813,0.3055,0.3128,1
2021-09-06,371.37,387.16,366.68,387.16,412341,0.0933,0.2943,0.9235,69.8863,0.0677,0.0821,5.4989,0.0476,0.1696,416977.75,0.9889,0.05,0.0377,0.055,0.0529,1.0,64.8576,64.0907,0.0069,-0.0081,0.0715,0.0765,0.2902,0.3055,1
2021-09-07,403.2,406.49,394.58,406.49,654418,0.1319,0.34,0.9993,74.0743,0.0673,0.076,12.9264,0.0453,0.1622,447331.95,1.4629,0.0499,0.111,0.1293,0.0293,1.0,69.8863,64.8576,0.05,0.0069,0.0677,0.0715,0.9889,0.2902,1
2021-09-08,421.88,426.77,414.71,426.77,696010,0.1675,0.3848,1.0763,77.5949,0.0693,0.0718,18.0227,0.0416,0.1834,477189.05,1.4586,0.0499,0.156,0.1802,0.0283,1.0,74.0743,69.8863,0.0499,0.05,0.0673,0.0677,1.4629,0.9889,1
2021-09-09,440.42,448.09,435.34,448.09,719929,0.2,0.4285,1.1548,80.5804,0.0729,0.0692,25.1438,0.0394,0.2223,425581.0,1.6916,0.05,0.2237,0.2514,0.0285,1.0,77.5949,74.0743,0.0499,0.0499,0.0693,0.0673,1.4586,1.4629,0
2021-09-13,463.33,470.46,425.72,433.14,1985667,0.1425,0.3606,1.0607,73.2132,0.0773,0.0728,17.1377,0.0433,0.2515,499938.6,3.9718,-0.0334,0.1747,0.1714,0.1033,0.1658,80.5804,77.5949,0.05,0.0499,0.0729,0.0693,1.6916,1.4586,0
2021-09-14,423.48,437.43,413.51,419.44,759048,0.0953,0.3013,0.9759,67.154,0.0779,0.0757,12.4172,0.0452,0.2618,510687.2,1.4863,-0.0316,0.0834,0.1242,0.057,0.2479,73.2132,80.5804,-0.0334,0.05,0.0773,0.0729,3.9718,1.6916,1
2021-09-15,419.49,440.37,419.49,433.34,829345,0.1176,0.3265,1.0205,69.8779,0.0757,0.0738,18.4377,0.0457,0.2721,512809.1,1.6173,0.0331,0.0661,0.1844,0.0482,0.6633,67.154,73.2132,-0.0316,-0.0334,0.0779,0.0773,1.4863,3.9718,0
2021-09-16,440.42,443.31,419.24,426.12,322865,0.0887,0.289,0.9675,66.7801,0.0749,0.075,15.4265,0.0482,0.2875,515708.0,0.6261,-0.0167,-0.0015,0.1543,0.0565,0.2858,69.8779,67.154,0.0331,-0.0316,0.0757,0.0779,1.6173,1.4863,0
2021-09-17,427.26,433.14,404.84,422.23,302446,0.0707,0.2635,0.9313,65.1054,0.0724,0.075,15.3067,0.0496,0.2976,476970.25,0.6341,-0.0091,-0.0577,0.1531,0.067,0.6145,66.7801,69.8779,-0.0167,0.0331,0.0749,0.0757,0.6261,1.6173,0
2021-09-20,401.86,417.1,401.16,401.16,267265,0.0156,0.1911,0.8198,56.7971,0.0685,0.0769,8.798,0.0526,0.3058,469627.8,0.5691,-0.0499,-0.0738,0.088,0.0397,0.0,65.1054,66.7801,-0.0091,-0.0167,0.0724,0.0749,0.6341,0.6261,0
2021-09-21,388.7,405.74,381.13,398.62,225056,0.0083,0.1751,0.7938,55.8714,0.0616,0.0742,2.96,0.055,0.3016,444784.5,0.506,-0.0063,-0.0496,0.0296,0.0617,0.7107,56.7971,65.1054,-0.0499,-0.0091,0.0685,0.0724,0.5691,0.6341,0
2021-09-22,398.62,408.53,384.37,395.28,96744,-0.0001,0.1578,0.7651,54.6111,0.0549,0.0709,-2.7578,0.057,0.2926,434672.8,0.2226,-0.0084,-0.0878,-0.0276,0.0611,0.4516,55.8714,56.7971,-0.0063,-0.0499,0.0616,0.0685,0.506,0.5691,1
2021-09-23,415.01,415.01,415.01,415.01,208957,0.0448,0.2054,0.8376,60.3072,0.0501,0.064,-2.7556,0.0559,0.2696,440191.1,0.4747,0.0499,-0.0261,-0.0276,0.0,0.0,54.6111,55.8714,-0.0084,-0.0063,0.0549,0.0616,0.2226,0.506,1
2021-09-24,433.34,435.73,423.48,435.73,608820,0.087,0.2525,0.9117,65.2406,0.0494,0.0586,-2.7584,0.0547,0.2511,462660.9,1.3159,0.0499,0.032,-0.0276,0.0281,1.0,60.3072,54.6111,0.0499,-0.0084,0.0501,0.0549,0.4747,0.2226,1
2021-09-27,447.39,457.51,429.46,457.51,413021,0.1261,0.299,0.9873,69.528,0.0515,0.055,5.6264,0.0533,0.2512,469693.0,0.8793,0.05,0.1405,0.0563,0.0613,1.0,65.2406,60.3072,0.0499,0.0499,0.0494,0.0501,1.3159,0.4747,1
2021-09-28,478.18,480.37,459.95,480.37,1090900,0.1622,0.3448,1.0643,73.2565,0.0556,0.053,14.5265,0.0513,0.265,505765.95,2.1569,0.05,0.2051,0.1453,0.0425,1.0,69.528,65.2406,0.05,0.0499,0.0515,0.0494,0.8793,1.3159,0
2021-09-29,488.25,492.23,459.65,467.77,772695,0.1177,0.2938,0.9902,68.2962,0.0596,0.0555,7.9453,0.0545,0.2742,538242.8,1.4356,-0.0262,0.1834,0.0795,0.0696,0.2492,73.2565,69.528,0.05,0.05,0.0556,0.0515,2.1569,0.8793,1
2021-09-30,474.3,491.13,469.06,491.13,736717,0.1544,0.3396,1.0671,72.0719,0.0618,0.0546,15.2563,0.0522,0.2758,567960.55,1.2971,0.0499,0.1834,0.1526,0.0449,1.0,68.2962,73.2565,-0.0262,0.05,0.0596,0.0556,1.4356,2.1569,1
2021-10-01,503.59,515.65,499.5,515.65,293364,0.1881,0.3844,1.1454,75.3855,0.0657,0.0548,22.1254,0.0469,0.2854,575614.25,0.5097,0.0499,0.1834,0.2213,0.0313,1.0,72.0719,68.2962,0.0499,-0.0262,0.0618,0.0596,1.2971,1.4356,1
2021-10-04,541.4,541.4,515.7,541.4,1384693,0.2187,0.4281,1.2248,78.2977,0.0708,0.0559,34.9586,0.045,0.3049,639015.05,2.1669,0.0499,0.1834,0.3496,0.0475,1.0,75.3855,72.0719,0.0499,0.0499,0.0657,0.0618,0.5097,1.2971,0
2021-10-05,557.99,568.46,514.35,514.35,1465268,0.1407,0.338,1.0904,69.0551,0.0762,0.0623,29.0327,0.0519,0.3303,691661.4,2.1185,-0.05,0.0707,0.2903,0.1052,0.0,78.2977,75.3855,0.0499,0.0499,0.0708,0.0657,2.1669,0.5097,0
2021-10-06,496.22,505.68,488.64,488.64,657380,0.0751,0.2578,0.9667,61.6108,0.0765,0.0678,23.6187,0.0549,0.3468,691809.5,0.9502,-0.05,0.0446,0.2362,0.0349,0.0,69.0551,78.2977,-0.05,0.0499,0.0762,0.0708,2.1185,2.1669,1
2021-10-07,475.54,513.06,475.54,495.87,909886,0.0816,0.2627,0.9762,62.8245,0.0728,0.068,19.4839,0.0554,0.3479,702503.3,1.2952,0.0148,0.0097,0.1948,0.0757,0.5418,61.6108,69.0551,-0.05,-0.05,0.0765,0.0762,0.9502,2.1185,1
2021-10-08,511.16,512.56,493.23,498.56,233069,0.0785,0.2563,0.9676,63.2895,0.0701,0.0681,14.4195,0.0549,0.3549,678160.3,0.3437,0.0054,-0.0331,0.1442,0.0388,0.2757,62.8245,61.6108,0.0148,-0.05,0.0728,0.0765,1.2952,0.9502,0
2021-10-11,503.19,503.19,475.44,477.53,358322,0.0298,0.1938,0.8681,57.2592,0.0669,0.0703,4.3759,0.0578,0.3694,596793.05,0.6004,-0.0422,-0.118,0.0438,0.0581,0.0753,63.2895,62.8245,0.0054,0.0148,0.0701,0.0728,0.3437,1.2952,1
2021-10-12,485.26,493.23,477.68,483.16,234255,0.0378,0.1981,0.8736,58.4019,0.0614,0.0678,0.5808,0.0558,0.3594,570553.4,0.4106,0.0118,-0.0606,0.0058,0.0322,0.3524,57.2592,63.2895,-0.0422,0.0054,0.0669,0.0701,0.6004,0.3437,1
2021-10-13,485.01,494.27,474.54,487.35,333364,0.0421,0.1987,0.8732,59.2746,0.0572,0.0652,4.1858,0.0554,0.3547,545754.35,0.6108,0.0087,-0.0026,0.0419,0.0405,0.6493,58.4019,57.2592,0.0118,-0.0422,0.0614,0.0669,0.4106,0.6004,1
2021-10-14,508.17,511.71,481.47,511.71,379632,0.0845,0.246,0.9481,64.0028,0.0549,0.0607,4.1903,0.054,0.3395,548592.7,0.692,0.05,0.0319,0.0419,0.0591,1.0,59.2746,58.4019,0.0087,0.0118,0.0572,0.0614,0.6108,0.4106,1
2021-10-18,537.27,537.27,512.16,516.19,874207,0.0843,0.2443,0.9465,64.8119,0.0549,0.0591,0.1047,0.0532,0.3347,577180.75,1.5146,0.0088,0.0354,0.001,0.0486,0.1605,64.0028,59.2746,0.05,0.0087,0.0549,0.0572,0.692,0.6108,0
2021-10-19,518.09,520.98,490.39,491.18,304482,0.0286,0.1756,0.8366,57.0963,0.0533,0.0604,-9.276,0.0571,0.3241,579041.6,0.5258,-0.0485,0.0286,-0.0928,0.0623,0.0258,64.8119,64.0028,0.0088,0.05,0.0549,0.0549,1.5146,0.692,0
2021-10-20,493.23,496.42,466.67,466.67,413267,-0.0206,0.1118,0.7321,50.7234,0.0477,0.0603,-9.27,0.0596,0.3025,588452.15,0.7023,-0.0499,-0.0341,-0.0927,0.0637,0.0,57.0963,64.8119,-0.0485,0.0088,0.0533,0.0549,0.5258,1.5146,0
2021-10-21,450.88,458.35,443.36,445.85,786988,-0.0585,0.0596,0.6441,46.024,0.0387,0.0583,-8.757,0.0624,0.2713,622964.35,1.2633,-0.0446,-0.0852,-0.0876,0.0336,0.1661,50.7234,57.0963,-0.0499,-0.0485,0.0477,0.0533,0.7023,0.5258,0
2021-10-22,443.41,464.93,432.0,440.27,423337,-0.064,0.0444,0.6135,44.8254,0.0288,0.053,-11.2126,0.0646,0.2509,633683.35,0.6681,-0.0125,-0.1396,-0.1121,0.0748,0.2511,46.024,50.7234,-0.0446,-0.0499,0.0387,0.0477,1.2633,0.7023,0
2021-10-25,443.9,447.39,418.3,418.3,399643,-0.1013,-0.0074,0.5249,40.3676,0.0173,0.048,-16.0984,0.0685,0.2819,623224.5,0.6413,-0.0499,-0.1896,-0.161,0.0695,0.0,44.8254,46.024,-0.0125,-0.0446,0.0288,0.0387,0.6681,1.2633,1
