Date,Open,High,Low,Close,Volume
2018-05-23,1428.08,1436.18,1410.25,1415.96,1507298
2018-05-24,1422.0,1464.54,1418.9,1459.96,2962316
2018-05-25,1468.59,1488.77,1447.34,1452.71,3769772
2018-05-28,1465.15,1465.15,1412.28,1418.78,3716798
2018-05-29,1430.06,1435.78,1413.09,1427.47,3525312
2018-05-30,1421.62,1431.32,1410.86,1423.66,3779106
2018-05-31,1416.68,1437.14,1410.22,1422.44,5049371
2018-06-01,1433.02,1435.88,1402.22,1415.41,1603856
2018-06-04,1425.66,1428.93,1399.19,1425.05,1681483
2018-06-05,1424.85,1431.3,1398.01,1406.55,2449568
2018-06-06,1407.69,1417.41,1401.32,1409.94,2236512
2018-06-07,1409.32,1428.93,1408.34,1417.94,2414762
2018-06-08,1417.49,1435.71,1417.49,1427.38,2582138
2018-06-11,1427.38,1440.37,1424.03,1429.5,2179378
2018-06-12,1435.47,1458.34,1432.2,1455.08,4608875
2018-06-13,1483.67,1496.46,1468.97,1490.29,5370983
2018-06-14,1495.11,1496.99,1457.53,1460.43,3819998
2018-06-15,1470.6,1509.08,1461.29,1503.32,9183574
2018-06-18,1526.11,1526.11,1488.7,1494.29,4674987
2018-06-19,1488.7,1502.46,1487.76,1490.62,3245034
2018-06-20,1496.74,1500.26,1485.8,1488.94,3107695
2018-06-21,1496.74,1496.74,1484.98,1486.41,2910659
2018-06-22,1492.66,1492.66,1470.23,1478.61,2949458
2018-06-25,1480.32,1488.86,1475.5,1486.33,2083217
2018-06-26,1489.39,1520.44,1487.76,1513.08,4679712
2018-06-27,1519.62,1540.17,1512.47,1517.99,4081208
2018-06-28,1523.7,1528.61,1492.09,1505.48,4888125
2018-06-29,1507.28,1525.67,1505.16,1509.61,3506276
2018-07-02,1513.08,1517.82,1504.18,1512.55,2650290
2018-07-03,1519.58,1535.88,1517.21,1531.1,3242233
2018-07-04,1535.88,1535.88,1517.29,1524.64,2700614
2018-07-05,1530.24,1542.09,1521.34,1536.2,2472571
2018-07-06,1538.29,1569.46,1537.31,1562.88,3713781
2018-07-09,1571.91,1572.23,1533.1,1538.41,6151747
2018-07-10,1550.67,1551.4,1528.4,1531.96,5303302
2018-07-11,1552.3,1632.37,1547.52,1617.58,22903802
2018-07-12,1620.93,1626.56,1601.73,1610.59,6921701
2018-07-13,1613.57,1632.28,1612.76,1618.56,4148185
2018-07-16,1625.83,1630.73,1615.58,1625.18,2582159
2018-07-17,1628.29,1644.66,1621.74,1639.05,3315492
2018-07-18,1641.38,1646.87,1631.6,1637.5,2013869
2018-07-19,1639.01,1645.85,1612.73,1622.06,1746318
2018-07-20,1624.93,1637.29,1624.19,1634.51,1934995
2018-07-23,1638.11,1645.44,1625.83,1641.92,2086201
2018-07-24,1649.57,1649.57,1624.32,1636.47,2038423
2018-07-25,1638.85,1638.93,1611.42,1622.15,1535492
2018-07-26,1616.78,1625.01,1600.53,1608.39,3503036
2018-07-27,1605.24,1608.35,1588.42,1591.24,2033977
2018-07-30,1590.63,1600.21,1581.26,1591.94,1579251
2018-07-31,1589.81,1593.9,1578.35,1588.34,2204803
2018-08-01,1596.32,1622.19,1596.2,1618.05,2425180
2018-08-02,1620.92,1625.01,1592.27,1595.05,1509287
2018-08-03,1601.68,1622.6,1601.68,1620.47,1505131
2018-08-06,1634.84,1636.43,1614.57,1617.28,1532249
2018-08-07,1619.45,1620.22,1604.96,1610.56,1353521
2018-08-08,1614.37,1619.53,1606.18,1616.01,1315062
2018-08-09,1620.92,1621.57,1609.46,1616.29,2060297
2018-08-10,1621.7,1634.43,1614.41,1631.64,2784105
2018-08-13,1635.49,1640.77,1629.11,1637.41,3559575
2018-08-14,1630.74,1657.43,1622.88,1640.2,3311765
2018-08-16,1637.54,1653.71,1633.2,1644.25,2152065
2018-08-17,1648.63,1655.22,1640.57,1647.73,1213731
2018-08-20,1656.94,1656.94,1640.32,1645.44,1587032
2018-08-21,1645.6,1656.94,1640.57,1651.74,1376866
2018-08-23,1655.96,1668.4,1653.91,1666.03,3046791
2018-08-24,1666.03,1674.95,1662.67,1672.49,1570533
2018-08-27,1672.49,1685.59,1665.94,1678.96,1532702
2018-08-28,1682.32,1696.23,1679.86,1693.94,1987983
2018-08-29,1696.64,1700.0,1674.62,1696.23,1525867
2018-08-30,1692.96,1706.88,1690.91,1704.75,2408020
2018-08-31,1704.67,1712.61,1697.87,1701.47,2504554
2018-09-03,1706.71,1710.97,1676.91,1680.6,1439711
2018-09-04,1686.25,1723.04,1683.91,1718.26,4420803
2018-09-05,1719.16,1725.09,1698.73,1702.17,1681106
2018-09-06,1698.69,1704.01,1686.66,1698.94,2238097
2018-09-07,1702.21,1706.06,1690.83,1702.66,1312182
2018-09-10,1706.39,1713.75,1698.08,1703.4,1530539
2018-09-11,1710.15,1710.15,1671.84,1675.15,3679745
2018-09-12,1680.15,1693.7,1670.04,1673.27,2307661
2018-09-14,1673.31,1695.87,1652.15,1690.83,3642038
2018-09-17,1694.6,1700.98,1681.95,1697.99,1033857
2018-09-18,1697.05,1701.8,1684.45,1695.21,1456507
2018-09-19,1696.15,1710.15,1692.02,1701.06,1301268
2018-09-21,1700.33,1736.35,1678.35,1721.73,4508530
2018-09-24,1731.44,1809.62,1717.64,1799.75,3032226
2018-09-25,1805.03,1810.76,1763.2,1787.27,2868778
2018-09-26,1790.38,1800.2,1747.89,1753.66,1970951
2018-09-27,1753.46,1808.96,1748.46,1791.89,3311802
2018-09-28,1783.01,1792.83,1767.33,1787.68,2904371
2018-10-01,1793.57,1863.2,1793.12,1846.5,3772208
2018-10-03,1842.2,1846.05,1764.67,1770.61,3902322
2018-10-04,1765.49,1765.53,1683.42,1690.34,4762419
2018-10-05,1678.22,1735.53,1654.4,1721.33,3417624
2018-10-08,1721.33,1737.33,1676.71,1700.78,2010154
