Date,Open,High,Low,Close,Volume
2022-02-23,412.52,427.26,412.52,417.9,240338
2022-02-24,398.62,404.05,397.02,397.02,341302
2022-02-25,400.56,416.5,400.56,406.49,175947
2022-02-28,403.55,414.51,387.26,405.94,192946
2022-03-02,403.05,414.51,402.1,406.94,119888
2022-03-03,413.51,414.01,402.25,408.23,95223
2022-03-04,403.55,410.08,394.08,398.07,138636
2022-03-07,388.6,391.94,378.19,378.19,410299
2022-03-08,368.67,370.47,359.31,365.09,715397
2022-03-09,376.65,383.32,368.67,383.32,177937
2022-03-10,393.59,402.45,386.61,401.36,367711
2022-03-11,398.57,408.28,390.7,393.04,182793
2022-03-14,400.56,401.01,386.11,388.6,289305
2022-03-15,392.49,393.29,375.75,379.78,312668
2022-03-16,387.01,393.59,381.88,390.94,134203
2022-03-17,401.56,410.47,393.49,397.57,424972
2022-03-21,403.1,403.1,389.25,393.34,151818
2022-03-22,400.36,400.36,384.17,387.96,207618
2022-03-23,388.85,393.59,377.19,382.23,499056
2022-03-24,378.64,391.24,375.7,379.83,283642
2022-03-25,384.42,398.52,378.09,382.67,305245
2022-03-28,390.6,393.44,378.19,379.39,271762
2022-03-29,381.63,392.59,375.85,385.71,361800
2022-03-30,392.59,404.99,387.46,404.99,238711
2022-03-31,425.22,425.22,425.22,425.22,100322
2022-04-01,446.45,446.45,446.45,446.45,66333
2022-04-04,468.77,468.77,468.77,468.77,110532
2022-04-05,492.18,492.18,474.0,492.18,884710
2022-04-06,516.59,516.74,506.98,516.74,457740
2022-04-07,541.95,542.55,513.21,541.8,3792660
2022-04-08,555.45,568.86,548.13,558.74,2581769
2022-04-11,566.96,566.96,530.84,530.84,1652852
2022-04-12,521.13,524.51,504.34,504.34,1029996
2022-04-13,497.31,517.94,485.16,490.54,1090752
2022-04-18,488.24,492.23,466.02,466.02,786356
2022-04-19,466.32,489.24,443.66,452.82,953499
2022-04-20,457.16,475.44,455.01,473.95,565928
2022-04-21,481.27,497.61,478.48,497.61,708546
2022-04-22,497.21,519.93,486.35,503.24,999173
2022-04-25,478.08,478.08,478.08,478.08,93209
2022-04-26,463.43,501.95,454.22,501.95,2123263
2022-04-27,498.16,504.49,479.83,487.4,877808
2022-04-28,495.62,495.62,465.38,472.85,510657
2022-04-29,476.69,488.24,464.33,468.62,617844
2022-05-02,460.35,467.02,453.87,457.16,351137
2022-05-04,460.35,472.7,438.42,443.31,485815
2022-05-05,455.11,457.7,443.51,448.94,229954
2022-05-06,439.42,453.32,432.45,436.73,388083
2022-05-09,436.33,436.33,419.49,424.03,309610
2022-05-10,424.03,438.92,409.63,415.91,301762
2022-05-11,417.5,423.33,395.13,399.71,746650
2022-05-12,398.57,405.34,383.67,390.6,382960
2022-05-13,399.56,410.13,396.97,401.86,378239
2022-05-16,403.55,412.42,396.97,405.89,231450
2022-05-17,412.42,426.17,409.33,426.17,257955
2022-05-18,435.43,447.44,428.46,446.99,531710
2022-05-19,425.47,443.8,424.67,429.21,550958
2022-05-20,440.42,448.19,434.19,437.83,228961
2022-05-23,440.82,448.39,424.03,429.01,189717
2022-05-24,430.55,435.43,410.03,418.25,178259
2022-05-25,418.5,424.47,398.57,400.66,298111
2022-05-26,407.93,420.69,383.72,417.55,367766
2022-05-27,433.44,433.44,417.35,423.13,184289
2022-05-30,429.46,441.31,427.46,432.0,188548
2022-05-31,432.64,445.4,421.83,426.77,247287
2022-06-01,432.45,448.09,427.71,448.09,326844
2022-06-02,446.1,470.46,441.46,470.36,595473
2022-06-03,473.3,477.28,452.37,457.65,398726
2022-06-06,455.36,472.6,448.94,467.37,344252
2022-06-07,469.31,471.06,453.47,456.76,331676
2022-06-08,458.3,467.32,449.43,451.08,232388
2022-06-09,449.88,463.28,448.69,459.35,255395
2022-06-10,453.42,456.66,449.93,451.03,144497
2022-06-13,441.36,441.36,428.06,429.36,238294
2022-06-14,431.45,454.37,430.45,443.8,319927
2022-06-15,447.29,456.86,443.41,448.14,320822
2022-06-16,456.36,457.36,423.73,427.11,339391
2022-06-17,426.47,426.47,415.81,419.14,319776
2022-06-20,420.29,423.23,402.6,417.55,244717
2022-06-21,424.37,435.98,419.49,428.46,226957
2022-06-22,428.06,439.22,418.99,423.53,157799
2022-06-23,427.46,434.44,422.58,429.31,137940
2022-06-24,436.33,443.41,429.76,439.12,188191
2022-06-27,445.4,450.98,438.42,439.77,125507
2022-06-28,443.9,443.9,435.43,439.07,82866
2022-06-29,438.52,478.18,435.14,456.31,1019235
2022-06-30,470.31,474.69,443.01,449.29,385722
2022-07-01,447.89,447.99,438.92,445.5,137997
2022-07-04,448.39,453.27,437.73,442.51,161460
2022-07-05,445.4,457.9,443.41,447.59,288657
2022-07-06,453.27,457.26,438.67,444.8,346660
2022-07-07,449.38,451.38,438.42,445.35,170879
2022-07-08,447.89,454.72,444.4,446.45,151814
2022-07-11,448.89,462.34,446.2,457.31,186932
2022-07-12,463.33,502.99,462.24,485.55,2084986
2022-07-13,484.66,492.13,474.3,479.13,509989
2022-07-14,479.13,479.13,458.45,464.28,311979
2022-07-15,466.32,477.09,464.48,471.11,249883
2022-07-18,475.29,482.47,472.3,474.44,391565
2022-07-19,475.24,495.62,470.36,488.0,536839
2022-07-20,493.23,499.45,486.35,489.39,371444
2022-07-21,493.18,500.85,483.46,493.92,397604
2022-07-22,499.11,500.05,476.29,478.33,332177
2022-07-25,478.28,479.73,465.93,471.11,272099
2022-07-26,458.9,486.0,458.9,463.33,666207
2022-07-27,468.22,473.2,464.33,468.72,177320
2022-07-28,476.19,476.19,466.42,469.76,191292
2022-07-29,474.0,477.28,464.03,467.87,286851
2022-08-01,473.3,483.11,471.16,473.75,331912
2022-08-02,477.28,509.72,474.64,494.47,1150776
2022-08-03,494.52,513.16,473.85,507.43,1138599
2022-08-04,518.14,522.92,486.25,495.97,816167
2022-08-05,497.41,512.61,493.33,496.12,475461
2022-08-08,493.23,498.21,478.28,483.41,294774
2022-08-10,484.26,491.93,471.31,474.84,304895
2022-08-11,478.28,482.22,469.71,471.55,252653
2022-08-12,473.6,475.74,463.93,465.13,294051
2022-08-16,465.43,487.05,465.43,482.27,384417
2022-08-17,483.76,495.22,478.03,481.12,466390
2022-08-18,479.28,492.53,478.78,480.82,327722
2022-08-19,480.82,499.21,474.54,486.7,1174029
2022-08-22,490.24,498.21,486.75,491.53,1001704
2022-08-23,490.49,498.21,483.76,492.68,599959
2022-08-24,496.22,541.25,494.37,522.87,4019994
2022-08-25,528.1,531.49,516.24,523.57,1002707
2022-08-26,527.9,548.03,527.11,544.09,1932460
2022-08-29,524.12,643.69,524.12,607.37,8414978
2022-08-30,614.49,645.68,604.68,613.45,3949656
2022-09-01,611.8,670.64,608.81,655.0,4036931
2022-09-02,667.6,679.36,639.7,652.06,2946685
2022-09-05,655.34,667.6,638.7,651.36,1220760
2022-09-06,655.64,655.64,612.85,623.16,1037964
2022-09-07,615.79,644.38,615.49,638.36,646613
2022-09-08,642.59,645.68,627.99,630.78,474055
2022-09-09,635.22,636.06,621.47,622.96,373678
2022-09-12,627.05,635.71,621.47,624.9,439900
2022-09-13,627.84,630.58,613.79,617.58,665984
2022-09-14,607.77,627.25,602.83,612.8,663151
2022-09-15,617.88,639.7,617.78,630.98,1206607
2022-09-16,630.63,641.69,603.18,608.11,2033932
2022-09-19,610.36,614.79,585.99,592.12,589967
2022-09-20,597.85,626.75,594.71,617.93,819134
2022-09-21,620.77,647.57,619.77,631.63,1301792
2022-09-22,632.73,647.07,625.75,638.65,1262511
2022-09-23,639.65,644.68,610.01,615.24,830003
2022-09-26,606.87,607.57,584.1,595.86,662355
2022-09-27,601.84,625.75,598.9,620.02,595016
2022-09-28,617.63,679.41,612.2,648.77,4115818
2022-09-29,661.07,671.59,633.27,659.33,1389583
2022-09-30,670.79,694.7,660.82,671.54,3345776
2022-10-03,679.86,696.8,674.87,680.9,1979260
2022-10-04,687.83,694.9,669.59,676.37,722760
2022-10-06,678.46,721.91,669.69,704.47,2622114
2022-10-07,708.2,741.04,706.21,735.61,3056704
2022-10-10,731.27,770.23,727.63,756.93,2262104
2022-10-11,761.76,764.95,707.56,714.33,1365697
2022-10-12,716.92,729.18,695.5,712.34,1157131
2022-10-13,714.83,727.39,702.57,717.07,904838
2022-10-14,727.39,734.86,705.61,709.7,615327
2022-10-17,709.45,712.19,684.84,692.06,517183
2022-10-18,695.55,714.38,692.61,708.5,614481
2022-10-19,713.09,713.14,688.72,693.01,432462
2022-10-20,690.52,706.86,682.55,688.28,462625
2022-10-21,688.57,699.78,648.87,655.79,566629
2022-10-24,667.6,694.8,662.62,689.37,564931
2022-10-25,695.25,695.25,664.26,670.64,544911
2022-10-27,672.58,691.32,660.13,685.88,562887
2022-10-28,688.62,689.27,668.4,674.92,432664
2022-10-31,678.41,696.4,672.08,683.74,590118
2022-11-01,687.43,692.96,675.22,679.01,424884
2022-11-02,681.35,689.92,677.96,681.5,494922
2022-11-03,679.46,694.7,641.25,652.36,812825
2022-11-04,655.64,662.77,636.31,642.04,546857
2022-11-07,646.68,654.65,629.79,642.74,537521
2022-11-09,655.34,655.34,609.31,613.64,842955
2022-11-10,637.71,642.39,618.03,632.18,762263
2022-11-11,642.59,642.69,624.65,628.79,449100
2022-11-14,631.93,631.93,610.16,620.82,341344
2022-11-15,623.46,631.13,615.79,628.44,371515
2022-11-16,628.74,659.83,625.75,642.19,1114829
2022-11-17,641.64,644.73,627.74,630.63,291067
2022-11-18,630.23,634.92,622.96,630.43,600224
2022-11-21,626.75,627.74,611.65,614.14,284656
2022-11-22,614.14,614.14,589.08,602.58,698093
2022-11-23,605.62,616.53,593.96,601.59,587006
2022-11-24,605.57,618.58,594.01,615.84,986891
2022-11-25,621.77,637.41,615.09,631.43,935013
2022-11-28,627.74,639.7,622.21,634.37,512009
2022-11-29,632.38,633.22,612.85,617.68,437652
2022-11-30,620.77,660.38,612.2,654.0,1371076
2022-12-01,654.15,675.17,643.29,659.73,1261660
2022-12-02,658.53,666.3,635.71,638.95,597475
2022-12-05,642.19,642.19,627.05,630.33,302144
2022-12-06,627.74,646.33,622.76,638.75,440423
2022-12-07,639.7,639.7,621.07,624.16,277621
2022-12-08,624.75,640.8,622.16,631.08,345614
2022-12-09,633.62,636.91,615.79,618.28,305009
2022-12-12,621.02,624.56,607.72,611.15,346979
2022-12-13,618.43,639.7,611.8,637.46,919314
2022-12-14,641.69,642.44,622.76,625.9,300779
2022-12-15,627.74,634.22,617.78,620.82,253744
2022-12-16,622.46,629.49,615.79,621.12,325856
2022-12-19,623.61,628.09,617.78,619.52,157023
2022-12-20,621.77,625.75,607.91,616.83,317338
2022-12-21,619.92,626.75,587.89,593.57,366965
2022-12-22,597.85,605.42,560.98,565.52,611161
2022-12-23,550.02,557.89,515.8,522.47,691776
2022-12-26,527.11,567.66,514.8,558.54,659012
2022-12-27,561.43,583.8,551.82,574.93,413757
2022-12-28,576.93,591.87,572.94,576.68,350554
2022-12-29,575.93,575.93,563.08,566.56,186586
2022-12-30,569.4,584.8,569.35,576.28,232859
2023-01-02,579.17,610.16,572.99,604.23,519134
2023-01-03,603.93,612.2,594.41,599.64,327940
2023-01-04,601.44,603.53,583.9,591.67,208262
2023-01-05,593.87,598.9,585.15,588.24,177767
2023-01-06,589.63,591.52,577.92,580.26,153763
2023-01-09,583.2,606.57,583.15,602.04,371873
2023-01-10,604.83,612.8,592.87,598.2,449846
2023-01-11,601.24,607.42,564.97,570.4,546826
2023-01-12,571.89,579.72,553.96,559.24,417646
2023-01-13,562.98,575.93,561.48,571.4,251474
2023-01-16,573.89,584.55,558.09,562.33,254633
2023-01-17,565.97,568.91,554.01,556.2,310608
2023-01-18,558.99,563.77,554.86,558.84,311125
2023-01-19,558.94,562.03,549.92,551.22,292757
2023-01-20,554.36,554.36,537.12,540.71,381514
2023-01-23,542.25,545.79,536.07,537.12,240172
2023-01-24,534.73,555.25,533.93,538.32,377950
2023-01-25,539.71,541.75,527.6,533.88,249910
2023-01-27,536.57,539.16,509.17,516.69,349242
2023-01-30,518.69,539.06,508.17,533.48,402524
2023-01-31,538.02,567.96,537.42,564.62,377553
2023-02-01,570.95,583.8,531.79,543.55,408786
2023-02-02,545.44,561.43,523.67,541.35,209296
2023-02-03,546.73,551.92,534.98,548.33,203266
2023-02-06,549.92,557.89,539.06,544.64,267646
2023-02-07,552.91,569.6,546.04,552.46,670966
2023-02-08,551.02,554.86,540.66,542.85,201792
2023-02-09,543.45,546.93,533.18,539.91,145316
2023-02-10,538.12,551.77,538.12,540.51,172934
2023-02-13,543.25,543.25,531.09,538.81,179356
2023-02-14,540.76,542.0,533.08,534.13,89162
2023-02-15,539.11,602.78,536.37,588.14,3108974
2023-02-16,594.86,641.24,594.86,635.91,4056757
2023-02-17,628.79,632.43,606.27,609.46,1361402
2023-02-20,612.2,614.79,594.11,599.79,930767
2023-02-21,595.86,617.38,578.27,600.74,712635
2023-02-22,603.78,619.77,590.88,595.36,1045113
2023-02-23,598.85,602.78,556.75,559.69,943455
2023-02-24,562.98,577.47,550.02,571.74,847750
2023-02-27,573.09,573.19,548.03,551.27,464995
2023-02-28,555.35,566.96,543.55,557.25,471611
2023-03-01,557.99,572.94,554.21,568.01,460969
2023-03-02,567.01,571.89,560.24,562.58,250866
2023-03-03,564.17,577.82,562.88,573.84,477744
2023-03-06,576.73,617.38,574.09,611.8,1194308
2023-03-08,607.91,630.63,600.04,625.5,892917
2023-03-09,626.95,638.21,622.21,628.84,670853
2023-03-10,624.56,637.01,614.39,629.39,609879
2023-03-13,629.74,633.72,584.15,589.23,669067
2023-03-14,592.22,598.25,574.93,584.65,414450
2023-03-15,593.32,600.39,578.02,579.47,336577
2023-03-16,579.92,592.57,564.97,582.61,425599
2023-03-17,586.89,597.75,576.68,593.52,341051
2023-03-20,575.93,594.66,575.93,583.2,268255
2023-03-21,586.39,592.32,577.03,579.97,248428
2023-03-22,582.9,594.11,580.81,588.39,282030
2023-03-23,588.83,611.05,585.55,588.34,540841
2023-03-24,591.32,595.51,572.94,575.23,266761
2023-03-27,575.23,577.32,563.03,565.22,208189
2023-03-28,567.71,576.58,564.87,567.06,205849
2023-03-29,567.06,573.24,563.67,567.21,301708
2023-03-31,573.34,582.31,572.34,578.72,305747
2023-04-03,587.94,615.29,587.94,605.77,951494
2023-04-05,610.61,631.73,609.81,620.97,814950
2023-04-06,620.97,629.49,605.57,611.8,379395
2023-04-10,615.09,620.47,604.78,608.46,190663
2023-04-11,609.76,623.96,609.76,613.94,371347
2023-04-12,613.79,653.65,612.8,618.83,2107502
2023-04-13,622.01,644.68,620.67,638.21,845113
2023-04-17,642.69,655.99,628.84,645.63,821989
2023-04-18,648.17,656.69,630.73,634.77,506070
2023-04-19,636.71,640.15,618.13,620.82,300814
2023-04-20,623.76,638.26,623.76,633.07,347530
2023-04-21,636.26,641.69,622.76,631.13,393078
2023-04-24,631.73,639.6,616.68,633.57,865621
2023-04-25,634.72,644.98,623.76,628.09,465168
2023-04-26,631.08,638.7,624.46,627.15,316308
2023-04-27,627.15,634.72,625.45,627.59,248189
2023-04-28,652.65,681.55,649.76,656.34,4529463
2023-05-02,657.74,662.62,640.3,647.72,604393
2023-05-03,642.69,651.41,629.09,631.43,499701
2023-05-04,634.72,637.41,628.34,630.58,427105
2023-05-05,632.18,643.64,615.79,634.87,591823
2023-05-08,638.65,667.6,637.71,662.12,1076488
2023-05-09,681.5,686.83,663.47,670.94,1311289
2023-05-10,672.28,685.49,664.61,674.08,594648
2023-05-11,676.57,680.55,659.78,668.45,445709
2023-05-12,668.4,684.14,659.98,667.25,686644
2023-05-15,669.19,672.58,660.82,664.81,262333
2023-05-16,667.35,671.14,652.65,656.79,247949
2023-05-17,656.79,666.8,653.2,658.88,347050
2023-05-18,660.63,666.21,641.05,647.67,272884
2023-05-19,647.87,652.6,636.81,640.45,310324
2023-05-22,667.6,672.08,643.69,647.47,526882
2023-05-23,655.34,672.28,646.38,649.32,710451
2023-05-24,645.68,656.89,638.31,642.44,233573
2023-05-25,643.69,676.87,640.7,672.48,943156
2023-05-26,675.57,681.85,668.6,671.64,778178
2023-05-29,675.52,677.61,663.61,669.09,335363
2023-05-30,667.6,669.59,662.62,664.61,210660
2023-05-31,663.61,699.49,660.18,694.45,1213321
2023-06-01,701.48,711.74,688.53,696.25,794832
2023-06-02,696.9,707.46,691.91,695.6,337422
2023-06-05,701.43,702.62,687.88,690.37,238084
2023-06-06,694.7,712.44,681.55,699.83,568347
2023-06-07,705.46,729.03,693.51,718.62,1267941
2023-06-08,723.4,726.04,699.54,707.16,500702
2023-06-09,707.46,718.32,699.64,713.59,439960
2023-06-12,717.27,717.27,706.46,708.25,204266
2023-06-13,717.42,724.4,707.51,711.94,711780
2023-06-14,717.42,718.42,708.45,711.74,264168
2023-06-15,710.45,716.08,701.63,703.37,216582
2023-06-16,706.46,714.98,703.47,707.46,256425
2023-06-19,712.44,716.92,706.91,708.55,264323
2023-06-20,711.44,757.08,706.46,751.75,1694070
2023-06-21,749.21,771.13,736.8,755.48,1258868
2023-06-22,749.31,754.69,734.86,739.89,447426
2023-06-23,742.13,742.13,722.7,726.34,303642
2023-06-26,726.19,729.43,715.48,718.77,237902
2023-06-27,727.39,733.46,718.92,721.11,276651
2023-06-28,723.25,732.37,720.46,722.65,251047
2023-06-30,727.29,735.26,719.07,721.61,325616
2023-07-03,727.39,732.37,712.44,716.47,267718
2023-07-04,717.92,726.24,709.0,711.64,309278
2023-07-05,709.45,714.43,705.22,708.35,207147
2023-07-06,710.05,723.65,706.41,717.02,277261
2023-07-07,717.42,720.41,704.62,706.96,285598
2023-07-10,710.45,714.83,699.93,701.33,179343
2023-07-11,702.52,747.31,701.93,738.79,1020094
2023-07-12,745.62,747.31,732.37,734.66,537028
2023-07-13,739.34,861.05,736.35,817.21,10946162
2023-07-14,826.48,876.85,823.24,855.77,6059492
2023-07-17,859.91,860.86,828.02,832.31,997802
2023-07-18,836.69,844.81,804.01,809.44,840706
2023-07-19,813.58,885.82,804.11,868.28,4316635
2023-07-20,872.86,890.1,846.96,853.83,2235577
2023-07-21,851.44,858.36,829.67,842.27,730964
2023-07-24,797.13,819.06,765.3,773.82,2433966
2023-07-25,773.92,801.77,773.27,777.65,1050857
2023-07-26,783.13,793.1,774.22,780.35,373057
2023-07-27,788.32,839.18,783.78,820.85,2640344
2023-07-28,820.85,829.82,812.18,824.59,664582
2023-07-31,824.59,839.48,811.43,816.27,579633
2023-08-01,818.66,824.04,801.57,805.45,504760
2023-08-02,805.5,821.0,792.8,809.29,572712
2023-08-03,810.59,814.27,797.13,801.67,320972
2023-08-04,802.47,824.04,801.67,807.0,429549
2023-08-07,813.53,864.59,809.14,829.47,1925899
2023-08-08,835.0,852.78,822.09,830.61,609556
2023-08-09,833.8,835.55,817.01,818.36,313106
2023-08-10,821.5,824.93,812.63,816.76,289047
2023-08-11,819.95,822.54,809.84,811.88,288023
2023-08-14,809.14,824.69,794.15,810.39,657463
2023-08-16,862.9,866.83,836.04,839.98,1861165
2023-08-17,863.89,863.89,845.01,850.09,1019278
2023-08-18,851.94,852.44,834.95,840.88,539404
2023-08-21,844.96,849.4,831.11,835.2,393894
2023-08-22,835.2,861.9,833.6,843.62,1026895
2023-08-23,846.76,853.93,843.07,845.86,372654
2023-08-24,851.99,858.17,828.57,838.14,367668
2023-08-25,832.01,856.92,828.27,843.82,909083
2023-08-28,853.43,853.83,832.26,836.29,357357
2023-08-29,837.99,844.61,822.05,825.73,257126
2023-08-30,829.12,848.9,822.29,832.36,594113
2023-08-31,836.99,871.87,834.9,867.98,2620822
2023-09-01,874.56,884.67,848.95,851.84,785210
2023-09-04,858.81,911.62,847.35,899.62,3532795
2023-09-05,905.74,909.93,880.19,885.22,926051
2023-09-06,889.8,897.22,879.84,884.22,498152
2023-09-07,885.22,899.77,884.82,890.2,527978
2023-09-08,921.79,931.55,885.87,891.0,1650349
2023-09-11,895.83,918.7,891.79,896.73,1263667
2023-09-12,900.76,905.54,849.4,855.03,827127
2023-09-13,856.92,876.05,835.95,862.8,612047
2023-09-14,868.63,874.31,857.72,861.35,317765
2023-09-15,865.89,866.09,848.95,854.38,594819
2023-09-18,856.22,861.3,847.25,848.6,222672
2023-09-20,845.96,854.93,836.99,840.13,243480
2023-09-21,840.08,846.96,817.06,821.5,378565
2023-09-22,823.54,835.65,820.7,823.54,213813
2023-09-25,826.53,838.19,821.15,827.13,197454
2023-09-26,827.63,845.56,827.63,836.09,191138
2023-09-27,837.44,867.23,836.99,852.98,383878
2023-09-28,855.43,863.89,838.39,854.83,263010
2023-09-29,858.12,883.72,849.45,872.21,589120
2023-10-03,875.0,911.72,871.52,889.7,946573
2023-10-04,895.23,902.76,878.49,886.26,472933
2023-10-05,894.39,905.35,879.84,885.27,279455
2023-10-06,889.75,908.73,887.06,893.14,494554
2023-10-09,884.82,884.82,862.0,865.74,491694
2023-10-10,870.87,879.84,864.14,875.7,279236
2023-10-11,879.84,886.76,873.16,877.35,308233
2023-10-12,878.84,889.55,870.87,881.38,226026
2023-10-13,877.84,889.2,865.59,868.03,251588
2023-10-16,869.82,877.99,862.4,866.44,148258
2023-10-17,872.26,881.68,866.88,873.21,205888
2023-10-18,882.83,936.63,868.88,875.4,2310061
2023-10-19,877.45,901.61,877.45,886.31,593070
2023-10-20,894.78,903.65,878.34,881.98,380395
2023-10-23,880.14,881.83,819.06,824.98,661486
2023-10-25,871.87,871.87,833.01,842.47,822871
2023-10-26,842.52,856.92,808.29,852.59,574465
2023-10-27,856.92,872.86,848.55,853.58,332556
2023-10-30,857.82,866.39,849.9,861.4,213885
2023-10-31,863.5,872.26,847.2,853.98,222810
2023-11-01,853.83,859.96,837.24,844.07,151490
2023-11-02,848.95,856.52,837.99,840.43,221039
2023-11-03,847.95,851.74,835.2,841.33,155517
2023-11-06,847.01,851.94,842.02,845.46,165481
2023-11-07,846.96,850.44,843.87,845.61,107363
2023-11-08,846.96,852.64,842.97,844.81,168223
2023-11-09,846.96,850.69,835.05,838.34,134395
2023-11-10,838.54,845.56,834.25,840.43,108889
2023-11-13,847.95,848.95,835.6,837.54,121941
2023-11-15,841.48,844.91,830.02,838.29,230827
2023-11-16,837.99,849.94,830.22,833.9,218519
2023-11-17,834.0,842.62,827.97,830.61,216367
2023-11-20,835.0,844.61,822.09,824.74,244484
2023-11-21,824.04,833.01,816.07,821.35,268947
2023-11-22,821.15,825.98,804.66,811.58,214764
2023-11-23,811.58,825.08,811.58,818.86,150065
2023-11-24,823.99,826.83,803.21,810.19,187390
2023-11-28,811.08,815.07,797.13,799.58,330282
2023-11-29,803.81,806.05,793.2,795.69,244432
2023-11-30,797.04,798.13,775.26,794.39,449896
2023-12-01,797.13,823.54,797.13,808.99,539520
2023-12-04,814.57,836.89,814.57,824.54,389151
2023-12-05,827.03,837.69,815.22,819.26,274865
2023-12-06,822.05,827.03,810.98,815.32,197740
2023-12-07,818.96,836.99,810.14,828.67,458940
2023-12-08,828.02,843.92,824.54,829.92,834617
2023-12-11,834.9,834.9,804.11,812.23,351338
2023-12-12,814.07,838.24,807.1,813.33,539617
2023-12-13,818.01,826.93,811.83,817.31,248474
2023-12-14,820.6,824.98,809.64,814.17,280781
2023-12-15,817.06,823.04,812.08,815.82,225186
2023-12-18,819.06,837.94,815.07,834.9,542808
2023-12-19,840.98,842.77,821.05,824.39,226482
2023-12-20,830.96,868.88,822.69,827.23,1841455
2023-12-21,829.02,848.9,818.06,844.12,475730
2023-12-22,853.93,869.87,842.32,850.64,644252
2023-12-26,855.92,865.14,845.96,852.39,313304
2023-12-27,869.87,884.77,859.91,862.95,872886
2023-12-28,868.88,872.31,855.97,859.01,259360
2023-12-29,862.9,877.84,854.03,866.59,333938
2024-01-01,871.87,884.77,867.13,869.72,344732
2024-01-02,874.86,875.25,850.54,858.81,232960
2024-01-03,856.92,858.81,843.97,849.75,149854
2024-01-04,854.93,861.4,840.98,854.48,216393
2024-01-05,861.2,867.98,853.63,862.55,163698
2024-01-08,868.88,876.85,855.82,866.54,400279
2024-01-09,871.87,874.91,856.92,858.91,276088
2024-01-10,864.89,864.89,851.04,860.76,245573
2024-01-11,864.89,864.89,852.93,856.27,239182
2024-01-12,859.91,862.4,852.54,857.37,289237
2024-01-15,861.2,861.2,851.99,854.23,175759
2024-01-16,854.83,858.91,842.97,846.41,263006
2024-01-17,838.98,856.52,833.5,851.34,240720
2024-01-18,847.01,852.88,827.13,845.56,239074
2024-01-19,848.95,865.89,842.37,858.76,487198
2024-01-23,808.1,817.06,735.36,740.84,1102690
2024-01-24,740.34,785.18,740.04,782.64,647200
2024-01-25,782.64,792.35,767.24,768.44,228693
2024-01-29,773.17,777.85,751.3,753.09,416407
2024-01-30,757.28,765.15,742.33,745.47,256951
2024-01-31,750.3,786.37,747.31,782.64,802067
2024-02-01,790.16,792.9,764.85,767.79,273159
2024-02-02,773.92,786.37,762.31,765.95,225298
2024-02-05,762.26,764.25,742.53,750.75,316779
2024-02-06,750.75,759.42,747.31,756.58,172382
2024-02-07,762.26,773.22,756.58,759.62,259273
2024-02-08,764.15,765.6,742.38,745.32,234438
2024-02-09,750.3,753.29,722.9,724.74,351796
2024-02-12,727.53,729.83,682.55,686.73,512249
2024-02-13,686.78,699.44,650.51,680.35,531549
2024-02-14,672.58,719.36,662.62,707.01,857157
2024-02-15,713.44,753.29,702.72,735.85,1213598
2024-02-16,738.15,752.1,717.32,745.92,521608
2024-02-19,745.32,756.28,731.77,737.8,344892
2024-02-20,737.8,747.31,731.87,735.11,234954
2024-02-21,740.34,755.29,734.86,747.81,561452
2024-02-22,752.3,757.28,741.88,748.21,240065
2024-02-23,752.3,767.19,744.62,749.36,339720
2024-02-26,755.29,755.29,730.62,742.48,221761
2024-02-27,746.32,748.81,727.49,730.52,156317
2024-02-28,733.86,761.01,731.37,747.66,545493
2024-02-29,747.66,757.08,734.66,744.03,289180
2024-03-01,749.01,757.28,743.33,745.97,170601
2024-03-04,757.03,762.26,745.52,754.99,212063
2024-03-05,755.33,759.52,736.0,741.88,197592
2024-03-06,737.4,742.83,716.87,726.19,262008
2024-03-07,728.13,776.21,723.45,763.46,855222
2024-03-11,767.24,767.24,727.39,728.38,355481
2024-03-12,734.26,734.26,702.47,708.35,373928
2024-03-13,702.47,718.37,664.96,670.49,708244
2024-03-14,677.51,707.41,672.13,703.22,421341
2024-03-15,702.47,714.73,691.86,711.94,254335
2024-03-18,712.44,716.33,701.48,704.22,129565
2024-03-19,704.22,707.41,688.43,690.22,169622
2024-03-20,690.22,696.5,675.67,682.2,207470
2024-03-21,687.48,697.99,685.54,690.27,218580
2024-03-22,685.54,691.32,680.55,684.54,201522
2024-03-26,690.52,696.4,667.6,670.59,361260
2024-03-27,675.57,681.25,652.65,658.68,431174
2024-03-28,664.56,669.59,648.92,654.05,352077
2024-04-01,666.6,732.37,662.12,725.89,1476636
2024-04-02,728.38,764.25,717.97,754.94,712390
2024-04-03,750.3,764.25,738.84,751.5,497885
2024-04-04,752.05,785.43,747.81,771.93,950378
2024-04-05,776.31,776.31,759.57,764.75,266541
2024-04-08,802.12,817.06,788.17,796.39,1946173
2024-04-09,797.13,829.47,789.56,802.91,1035654
2024-04-10,802.12,813.23,794.69,800.42,349517
2024-04-12,802.07,809.09,775.41,781.19,464988
2024-04-15,765.25,786.97,747.86,764.0,462234
2024-04-16,760.77,813.13,758.57,791.36,1275586
2024-04-18,791.21,809.09,787.52,793.4,505641
2024-04-19,792.1,792.1,768.34,772.77,263935
2024-04-22,782.09,923.08,772.22,903.65,5248327
2024-04-23,1001.35,1084.35,980.87,1084.35,11997709
2024-04-24,1115.99,1130.93,1038.27,1065.27,4859643
2024-04-25,1054.51,1080.02,1027.31,1041.66,1297451
