Date,Open,High,Low,Close,Volume
2020-11-23,670.13,674.22,651.35,660.47,25246636
2020-11-24,666.81,684.33,663.99,681.11,40154400
2020-11-25,687.32,693.52,661.6,664.35,24152602
2020-11-26,670.13,678.18,656.87,675.64,27943126
2020-11-27,678.08,684.81,670.39,682.37,17994580
2020-12-01,682.37,686.23,675.1,678.79,17147574
2020-12-02,677.7,678.08,660.56,666.31,17892150
2020-12-03,676.76,678.18,650.73,652.23,37933222
2020-12-04,654.02,663.71,650.38,656.2,26912322
2020-12-07,651.18,653.53,643.18,649.88,24316318
2020-12-08,651.18,657.72,646.52,651.8,19457896
2020-12-09,652.13,667.78,651.21,666.43,22069074
2020-12-10,662.08,663.97,651.54,656.32,19727966
2020-12-11,658.31,660.66,650.24,654.88,21356384
2020-12-14,654.97,657.34,647.87,649.83,17222050
2020-12-15,653.93,660.63,646.92,658.9,21561436
2020-12-16,664.92,670.98,660.42,668.09,16832092
2020-12-17,671.83,684.33,665.15,682.82,21924478
2020-12-18,679.6,681.82,666.01,668.4,22995918
2020-12-21,671.31,674.32,647.25,650.07,23761824
2020-12-22,655.82,655.82,636.98,650.28,22851558
2020-12-23,647.63,654.0,644.58,651.49,15467394
2020-12-24,658.0,664.92,652.13,661.65,14952188
2020-12-28,665.39,672.97,664.92,669.11,11699194
2020-12-29,672.99,679.48,672.49,675.9,14495346
2020-12-30,681.92,681.92,669.18,678.41,16216726
2020-12-31,679.6,683.86,674.89,680.21,22145750
2021-01-01,681.97,683.39,672.78,674.89,8810938
2021-01-04,681.02,681.02,662.55,670.6,15740192
2021-01-05,672.12,677.59,667.29,675.67,14386824
2021-01-06,679.6,681.97,669.23,672.76,22134050
2021-01-07,678.41,678.46,668.97,670.72,19894842
2021-01-08,678.18,682.91,673.96,678.01,13768764
2021-01-11,686.7,693.76,680.21,687.39,17331392
2021-01-12,687.86,704.56,686.28,701.38,20388156
2021-01-13,707.02,708.91,692.43,696.48,16934650
2021-01-14,696.72,704.7,689.54,695.58,12297166
2021-01-15,695.75,696.96,684.33,694.59,14165236
2021-01-18,696.13,711.73,694.75,702.38,42825632
2021-01-19,706.5,715.9,694.75,712.21,17360254
2021-01-20,710.86,710.86,703.75,706.59,13346052
2021-01-21,706.59,707.71,695.3,698.45,26333054
2021-01-22,695.18,695.18,682.04,683.65,15392364
2021-01-25,693.85,701.38,689.14,692.79,20344718
2021-01-27,695.23,697.07,665.94,667.57,23556276
2021-01-28,658.24,663.64,635.55,649.5,42704446
2021-01-29,658.93,667.17,646.21,658.52,28704502
2021-02-01,667.88,702.09,663.5,699.37,26370544
2021-02-02,710.86,747.56,709.15,739.06,42420206
2021-02-03,747.8,749.07,730.27,745.81,20237254
2021-02-04,741.64,752.06,730.96,747.84,24484684
2021-02-05,733.11,766.38,733.11,756.6,27054716
2021-02-08,767.21,772.73,755.7,760.23,17447580
2021-02-09,762.48,771.0,751.44,763.35,18421366
2021-02-10,761.69,764.77,742.11,749.1,19788006
2021-02-11,749.22,756.7,740.79,744.65,13648618
2021-02-12,745.38,754.19,744.95,749.19,9910106
2021-02-15,757.79,769.58,756.18,765.6,10355244
2021-02-16,767.78,777.16,761.74,770.36,13897358
2021-02-17,767.21,768.06,749.69,751.35,12794426
2021-02-18,760.56,760.56,733.11,736.1,14720560
2021-02-19,731.69,740.79,726.01,728.9,17139508
2021-02-22,731.72,745.38,729.06,733.11,29451838
2021-02-23,735.84,737.71,721.11,724.19,18239906
2021-02-24,722.93,764.35,718.08,760.8,14314332
2021-02-25,762.36,774.91,758.69,760.77,20109570
2021-02-26,751.61,752.48,720.33,726.67,27912846
2021-03-01,740.69,744.74,729.66,738.28,13536018
2021-03-02,746.23,751.82,734.53,742.68,16110038
2021-03-03,750.16,755.85,741.16,751.51,11222410
2021-03-04,733.37,744.01,728.9,735.03,16291438
2021-03-05,725.06,731.98,720.37,724.59,17445822
2021-03-08,730.27,736.43,716.3,719.62,15117050
2021-03-09,731.69,741.5,728.5,739.98,15066696
2021-03-10,744.48,745.9,735.08,736.78,11055016
2021-03-12,757.74,757.74,726.98,734.98,15631204
2021-03-15,733.3,733.3,717.63,723.95,12230386
2021-03-16,725.02,729.51,715.12,716.14,13722366
2021-03-17,721.87,728.85,705.74,708.18,21064428
2021-03-18,715.95,720.82,701.45,706.12,18065540
2021-03-19,703.28,715.69,698.09,709.2,21235020
2021-03-22,707.97,707.97,691.63,695.77,14015632
2021-03-23,696.17,713.91,695.75,710.45,19761428
2021-03-24,706.07,713.44,696.65,700.34,16368900
2021-03-25,705.74,708.27,686.82,693.02,23964356
2021-03-26,707.54,709.91,698.07,706.26,12021258
2021-03-30,713.53,740.0,711.12,735.81,25607644
2021-03-31,733.11,733.11,704.7,707.37,30774506
2021-04-01,710.1,710.1,693.81,704.11,35763762
